Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Price range,Aggregate rating,Rating color,Rating text,Votes
18424869,Delish BBQ,?,?,?,Jaipuria Plaza; Sector 26; Noida,?,?,28.5764412,North Indian; Chinese; Thai,?,Indian Rupees(Rs.),?,3.9,?,Good,40
307232,Goli Vada Pav No. 1,?,?,120; Ground Floor; Jaipuria Plaza; Sector 26; Noida,Jaipuria Plaza; Sector 26; Noida,?,?,28.5764862,Street Food,?,?,?,3.6,Yellow,Good,?
300907,?,?,Noida,?,Jaipuria Plaza; Sector 26; Noida,?,77.3353591,28.5764845,?,650,Indian Rupees(Rs.),?,3.6,?,?,582
18382371,Sadda Adda,1,Noida,LGF 11; Jaipuria Plaza; Sector 26; Noida,Jaipuria Plaza; Sector 26; Noida,?,77.3352114,?,Cafe,300,?,?,?,White,Not rated,?
8422,?,1,?,?,Jaypee Greens Golf & Spa Resort; Surajpur,?,?,?,Bakery,?,Indian Rupees(Rs.),3,3.4,Orange,Average,29
8344,?,1,Noida,?,Jaypee Greens Golf & Spa Resort; Surajpur,?,?,?,Finger Food,2000,Indian Rupees(Rs.),4,3.2,?,?,?
8441,?,?,Noida,?,?,?,77.5183634,28.4694087,Cafe,900,Indian Rupees(Rs.),2,2.9,?,?,?
8351,Paatra - Jaypee Greens,1,?,Jaypee Greens Golf & Spa Resort; G Block; Surajpur; Noida,?,Jaypee Greens Golf & Spa Resort; Surajpur; Noida,?,28.4697021,North Indian,?,Indian Rupees(Rs.),?,3.5,?,?,?
4505,?,?,Noida,Jaypee Greens; Surajpur Kasna Road; Greater Noida; Noida,?,?,?,28.464167,Continental; North Indian,?,Indian Rupees(Rs.),?,3.3,Orange,Average,29
18317498,?,1,?,Jaypee Greens; Surajpur Kasna Road; Greater Noida; Noida,Jaypee Greens; Greater Noida; Noida,?,77.521526,?,Finger Food,?,?,4,?,White,?,1
18371434,?,?,Noida,3rd Floor; Logix City Centre; Sector 32; Near Sector 34; Noida,?,Logix City Centre; Sector 32; Noida; Noida,77.3536634,28.5743086,?,?,Indian Rupees(Rs.),?,3.3,?,?,?
18425747,Cafe Pitacos,1,?,Logix City Centre; Sector 32; Near Sector 34; Noida,Logix City Centre; Sector 32; Noida,?,77.3533943,?,?,?,?,2,3,Orange,?,?
18371402,Cinnabon & Auntie Anne's,?,Noida,Atrium Caf?; Ground Floor; Logix City Centre; Sector 32; Near Sector 31; Noida,Logix City Centre; Sector 32; Noida,Logix City Centre; Sector 32; Noida; Noida,?,28.574221,Desserts; Beverages,?,Indian Rupees(Rs.),?,?,?,Average,?
18383509,?,?,Noida,Food Court; 3rd Floor; Logix City Centre; Sector 32; Near Sector 34; Noida,?,?,?,28.5743001,?,300,Indian Rupees(Rs.),1,3.4,?,Average,?
18446433,Hakka Haus,?,Noida,?,?,?,?,0,Chinese; Thai,950,Indian Rupees(Rs.),?,?,Orange,Average,6
18349905,?,?,?,3rd Floor; Logix City Centre; Sector 32; Near Sector 34; Noida,?,?,77.3535737,28.5743001,?,600,?,2,2.9,?,?,7
18352249,?,?,?,Shop 9; Plot  BW 58; Logix City Centre; Sector 32; Near; Sector 34; Noida,?,?,?,?,?,500,Indian Rupees(Rs.),?,2.5,Orange,Average,15
18383479,Mad Over Donuts,?,?,Food Court; 3rd Floor; Logix City Centre; Sector 32; Near Sector 34; Noida,Logix City Centre; Sector 32; Noida,Logix City Centre; Sector 32; Noida; Noida,?,28.5743001,Desserts,?,?,?,3.2,?,?,13
18383470,?,1,?,Food Court; 3rd Floor; Logix City Centre; Sector 32; Near Sector 34; Noida,Logix City Centre; Sector 32; Noida,Logix City Centre; Sector 32; Noida; Noida,?,?,Chinese,?,Indian Rupees(Rs.),?,?,?,?,?
18383460,?,1,?,?,?,?,77.3535737,?,?,1000,?,3,2.6,Orange,?,?
18440424,Subway,1,?,Lower Ground Floor; Logix City Centre; Sector 32; Near Sector 34; Noida,Logix City Centre; Sector 32; Noida,?,?,28.5743576,?,500,Indian Rupees(Rs.),?,2.6,?,Average,?
18383477,Time To Tea,?,Noida,?,Logix City Centre; Sector 32; Noida,?,77.3536634,28.5743086,Tea; Fast Food,350,Indian Rupees(Rs.),?,?,?,Average,?
18383466,Vaango!,?,?,Food Court; 3rd Floor; Logix City Centre; Sector 32; Near Sector 34; Noida,?,?,?,28.5742189,South Indian,450,?,1,2.8,?,Average,?
18396179,Biryani Blues,1,Noida,?,Logix City Centre; Sector 32; Noida,Logix City Centre; Sector 32; Noida; Noida,?,28.5743086,Biryani; Hyderabadi,?,?,3,?,?,?,?
18466951,Jungle Jamboree,1,?,Logix City Centre; FD-03; 2nd Floor; Sector 32 Near; Sector 34; Noida,?,?,?,?,?,1200,?,3,?,Yellow,?,46
18337905,Keventers,1,Noida,Shop 1; 3rd Floor; Logix City Center; Sector 32; Near; Sector 34; Noida,Logix City Centre; Sector 32; Noida,Logix City Centre; Sector 32; Noida; Noida,?,?,?,400,?,?,?,?,Good,?
18361221,?,1,Noida,?,?,?,?,28.5743086,?,600,Indian Rupees(Rs.),2,3.6,?,Good,20
18383484,?,1,?,?,Logix City Centre; Sector 32; Noida,Logix City Centre; Sector 32; Noida; Noida,?,28.5743086,Ice Cream,?,Indian Rupees(Rs.),?,0,White,?,?
18440164,Cha Cha Cha,?,Noida,?,Logix City Centre; Sector 32; Noida,?,77.3536862,?,Beverages; Fast Food,300,Indian Rupees(Rs.),1,?,White,?,?
18382377,Chai Thela,?,?,?,?,?,77.3537531,28.5744067,Tea; Fast Food,?,?,1,?,White,Not rated,1
18383444,Costa Coffee,1,?,Lower Ground Floor; Logix City Centre; Sector 32; Near Sector 34; Noida,Logix City Centre; Sector 32; Noida,Logix City Centre; Sector 32; Noida; Noida,77.3537531,?,Cafe,?,?,?,0,?,?,0
18416753,Dolce Gelato,1,?,?,?,Logix City Centre; Sector 32; Noida; Noida,?,28.5743086,Ice Cream; Beverages; Fast Food,300,?,?,0,?,Not rated,?
18441551,?,?,Noida,Lowe Ground Floor; Logix City Centre; Sector 32; Near; Sector 34; Noida,?,?,?,?,?,300,?,1,?,White,?,1
18383481,?,?,?,Food Court; 3rd Floor; Logix City Centre; Sector 32; Near Sector 34; Noida,?,Logix City Centre; Sector 32; Noida; Noida,77.35367786,28.57419684,?,300,Indian Rupees(Rs.),?,?,?,?,1
18440406,?,?,?,Food Court; Logix City Centre; Sector 32; Near; Sector 34; Noida,Logix City Centre; Sector 32; Noida,?,77.3535737,?,Desserts; Ice Cream,300,?,?,0,?,Not rated,1
18381647,?,?,?,?,?,Logix City Centre; Sector 32; Noida; Noida,77.3535737,28.5743001,Ice Cream; Desserts,?,?,?,0,White,Not rated,0
18440416,Mx Corn,?,?,Lower Ground Floor; Logix City Centre; Sector 32; Near; Sector 34; Noida,Logix City Centre; Sector 32; Noida,Logix City Centre; Sector 32; Noida; Noida,77.3537531,28.5744067,?,100,?,1,?,White,Not rated,?
18371430,?,1,?,301; The Gaming Vegas; Logix City Center; Sector 32; Near Sector 34; Noida,?,?,77.3535737,28.5743001,Fast Food,?,Indian Rupees(Rs.),1,?,White,?,0
18383490,Chicago Pizza,1,Noida,Food Court; 3rd Floor; Logix City Centre; Sector 32; Near; Sector 34; Noida,?,Logix City Centre; Sector 32; Noida; Noida,?,28.5743001,Pizza,?,?,2,?,Red,?,8
18273632,?,1,?,Logix City Centre; Sector 32; Near Sector 34; Noida,?,Logix City Centre; Sector 32; Noida; Noida,77.3536634,?,?,?,Indian Rupees(Rs.),?,?,Red,?,27
18382345,?,?,?,C-28/29; Food Court; Tower B; Logix Cyber Park; Sector 62; Noida,Logix Cyber Park; Sector 62; Noida,?,?,28.6123732,Ice Cream; Desserts,200,Indian Rupees(Rs.),1,0,?,Not rated,0
18382347,My Corn,?,Noida,C-28/29; Food Court; Tower B; Logix Cyber Park; Sector 62; Noida,?,?,77.3666722,?,?,?,Indian Rupees(Rs.),?,0,White,Not rated,0
3226,?,1,?,Mosaic Hotels; C-1; Sector 18; Noida,?,Mosaic Hotels; Sector 18; Noida ; Noida,?,28.57102038,?,?,Indian Rupees(Rs.),4,?,Orange,?,135
4627,Latitude - Mosaic Hotels,1,?,?,?,Mosaic Hotels; Sector 18; Noida ; Noida,77.32554484,?,?,?,?,3,?,Orange,Average,?
312278,Baker's Zone,1,Noida,?,?,MSX Mall; Greater Noida; Noida,?,28.4580751,?,?,Indian Rupees(Rs.),?,2.9,Orange,Average,?
18364351,Chakna,1,?,Shop 1 & 2; Food Court; 3rd Floor; MSX Mall; Greater Noida; Noida,MSX Mall; Greater Noida,?,?,?,North Indian; Chinese,450,Indian Rupees(Rs.),?,?,Orange,?,?
18373737,Get Set Go,1,Noida,?,MSX Mall; Greater Noida,MSX Mall; Greater Noida; Noida,77.5282389,?,?,?,?,?,3.1,?,?,5
18124366,?,1,?,?,MSX Mall; Greater Noida,?,77.5282182,28.4579354,Chinese; North Indian,550,Indian Rupees(Rs.),2,3.2,?,Average,6
18254400,?,?,?,Shop 135; MSX Mall; Surajpur Site IV; Delhi NCR; Greater Noida; Noida,?,MSX Mall; Greater Noida; Noida,77.5279942,28.4580493,?,400,?,?,?,?,Average,19
309545,Kathi Junction,?,Noida,Shop 132; Ground Floor; MSX Mall; Greater Noida; Noida,MSX Mall; Greater Noida,MSX Mall; Greater Noida; Noida,?,28.4578535,?,400,Indian Rupees(Rs.),1,3.5,Yellow,?,?
310067,?,1,Noida,?,MSX Mall; Greater Noida,?,77.5281286,28.4581066,Fast Food,?,Indian Rupees(Rs.),?,0,?,?,?
18430587,?,1,Noida,Park Ascent; Plot 126; Noida Khoda Road; Opposite IIM Lucknow Noida Campus; Sector 62; Noida,Park Ascent; Sector 62; Noida,Park Ascent; Sector 62; Noida; Noida,0,?,North Indian; Continental; Chinese,2000,?,?,?,White,?,0
6033,Cakewalk - Park Plaza,?,Noida,Park Plaza Hotel; C Block; Sector 55; Noida,?,?,77.3506896,?,Bakery,?,Indian Rupees(Rs.),2,?,?,Average,?
6036,?,1,?,Park Plaza Hotel; C Block; Sector 55; Noida,Park Plaza Hotel; Sector 55; Noida,Park Plaza Hotel; Sector 55; Noida; Noida,77.3503437,28.6039396,Continental,2000,Indian Rupees(Rs.),?,?,?,Average,32
1669,?,1,?,Park Plaza Hotel; C Block; Sector 55; Noida,Park Plaza Hotel; Sector 55; Noida,Park Plaza Hotel; Sector 55; Noida; Noida,77.3497156,28.6037907,?,2800,?,4,4.1,?,?,?
3924,S-18 - Radisson Blu,?,?,Radisson Blu Hotel; L-2; Sector 18; Noida,Radisson Blu; Sector 18; Noida,Radisson Blu; Sector 18; Noida; Noida,77.32218973,28.56859793,?,3200,?,4,?,?,Good,?
18383511,?,1,Noida,B 33/ K 1C; Sector 1; Noida,Sector 1,?,77.3129503,?,Fast Food; Street Food,300,Indian Rupees(Rs.),?,0,?,?,?
18245267,Rasoi Dil Se,?,Noida,B-40/B-3; Near Canara Bank; Sector 1; Noida,?,Sector 1; Noida,77.31409,28.5891934,North Indian; Chinese; Continental,?,Indian Rupees(Rs.),1,?,White,?,?
304496,?,1,Noida,?,?,Sector 10; Noida,77.3251735,28.5949741,North Indian,200,?,?,2.9,?,?,12
308670,Mother's Kitchen,1,?,?,Sector 10,?,77.333568,28.5922973,?,?,Indian Rupees(Rs.),?,2.9,Orange,?,6
18462632,?,1,?,?,?,?,?,28.58894661,?,?,Indian Rupees(Rs.),?,0,?,Not rated,2
18322648,Lemonier,1,Noida,B-109; 2nd Floor; Sector 10; Noida,?,?,77.3307374,?,Bakery,?,?,1,?,White,?,?
18356045,?,1,?,?,?,?,77.3303336,28.5878866,?,?,Indian Rupees(Rs.),1,?,?,Not rated,0
18126101,?,?,Noida,C-136; Gautam Budh Nagar; Sector 10; Noida,?,Sector 10; Noida,77.3323864,?,?,350,Indian Rupees(Rs.),1,?,?,Not rated,?
18273622,?,?,Noida,C-225; Sector 10; Noida,?,?,77.331231,?,?,500,Indian Rupees(Rs.),?,?,Green,Very Good,76
5742,Mehfill,?,Noida,?,?,Sector 11; Noida,?,?,?,600,Indian Rupees(Rs.),2,2.7,Orange,Average,90
311186,?,?,Noida,Shop 39 & 40; L-93-A; Sector 11; Noida,Sector 11,Sector 11; Noida,77.3357155,28.5977441,North Indian; Chinese,?,Indian Rupees(Rs.),?,?,Orange,Average,34
2331,?,1,?,21; L Block Market; Behind Metro Hospital; Sector 11; Noida,?,Sector 11; Noida,77.335798,?,?,300,Indian Rupees(Rs.),1,?,Orange,?,?
2329,Uncle's,1,?,?,?,?,77.3358973,?,North Indian; Mughlai; Chinese,600,?,2,?,Orange,Average,190
18382363,Cafe Limelight,1,Noida,?,?,Sector 11; Noida,77.338766,?,?,900,Indian Rupees(Rs.),2,?,?,Good,38
18456760,?,?,Noida,Shop H 17-27;  Near Sahara India LTD; Sector 11; Noida,Sector 11,Sector 11; Noida,0,0,North Indian; Bengali,?,?,?,?,?,Not rated,0
18435292,Wow Noodle,?,?,?,Sector 11,?,77.335507,?,Chinese,550,Indian Rupees(Rs.),?,?,White,?,0
18435286,?,1,Noida,?,?,?,77.3356238,28.5976592,?,?,?,?,0,White,Not rated,2
18243997,Alley's Urbane Cafe,1,?,Main Road; Opposite Pathways Noida; Near PNB; Sector 104; Near Sector 110; Noida,Sector 110,?,?,?,Cafe; Italian; Chinese,?,?,?,3.2,Orange,?,?
18268352,?,?,Noida,12-A; Near Community Centre; Sector 104; Near; Sector 110; Noida,Sector 110,?,?,?,North Indian; Mughlai; Chinese,500,Indian Rupees(Rs.),?,3.4,?,Average,33
18463699,?,?,?,104; Hazipur; Sector 104; Near Sector 110; Noida,Sector 110,?,?,?,Chinese; Thai,1100,?,?,?,Orange,Average,?
18376508,Breaktym,?,Noida,Near Lotus Boulevrd; Gate 4; Sector 100; Near Sector 110; Noida,Sector 110,Sector 110; Noida,?,28.545627,North Indian; Mughlai,?,Indian Rupees(Rs.),?,?,?,?,11
18146402,?,1,?,A-2/17; Main Market; Opposite Kendriya Vihar; Sector 110; Noida,?,Sector 110; Noida,?,?,?,1400,Indian Rupees(Rs.),3,2.5,?,Average,?
18216904,?,1,Noida,?,Sector 110,Sector 110; Noida,?,28.53268571,North Indian; Chinese,400,?,1,2.9,?,?,4
5634,?,1,Noida,GDA Market; Near HDFC Bank,Sector 110,?,?,?,Chinese,?,Indian Rupees(Rs.),1,2.9,Orange,Average,?
4541,?,1,Noida,Near ICICI Bank; GB Nagar; Sector 110; Noida,?,Sector 110; Noida,77.38743782,?,Chinese,300,?,?,?,Orange,?,10
8226,Evergreen Sweets,?,Noida,A-2/27; Opposite Kendriya Vihar; Sector 110; Noida,Sector 110,Sector 110; Noida,77.38730572,28.5333408,Mithai; Street Food,?,?,?,?,?,?,?
18254527,?,?,Noida,?,?,Sector 110; Noida,77.38739792,?,Raw Meats; Fast Food; North Indian,350,?,?,2.9,Orange,Average,7
18409725,?,?,Noida,Shop 12; Opposite Yatharth Hospital; Gejha Road; Sector 110; Noida,Sector 110,?,77.38514822,?,North Indian; Mughlai; Hyderabadi,?,Indian Rupees(Rs.),?,3.3,Orange,Average,?
310208,Kabab And Tadka,1,Noida,?,?,?,?,28.5390865,?,?,?,2,2.5,Orange,?,?
8228,?,?,Noida,?,Sector 110,Sector 110; Noida,?,?,?,150,Indian Rupees(Rs.),?,?,?,?,26
8236,?,?,?,25; Opposite Kendriya Vihar; Sector 110; Noida,Sector 110,?,?,28.53330811,Biryani; North Indian; Fast Food,500,Indian Rupees(Rs.),2,?,Orange,Average,18
18415343,Pind Balluchi,?,?,K Shri Plaza; Main Road Hazipur Village; Opposite Pathways School; Sector 104; Near Sector 110; Noida,Sector 110,Sector 110; Noida,?,?,Biryani; North Indian; Mughlai,?,?,3,2.6,Orange,Average,?
18133476,Red Capsicum,1,Noida,B-7; Sector 110; Noida,?,?,?,?,?,?,?,2,?,Orange,Average,?
18381224,Singh Foods,1,Noida,Opposite Pathway School; Sector 110; Noida,Sector 110,Sector 110; Noida,?,28.53922405,?,?,Indian Rupees(Rs.),?,?,?,?,7
18440751,?,?,?,First Floor; KM-01; Sector 104; Sector 110; Noida,Sector 110,?,77.3682633,?,Cafe; Bakery,500,?,2,?,?,Average,?
306560,The New Koyla Kitchen,?,Noida,?,?,Sector 110; Noida,?,?,?,?,Indian Rupees(Rs.),2,2.7,Orange,Average,?
18371428,They???,?,?,?,?,?,77.38501411,28.52840456,?,800,Indian Rupees(Rs.),?,3.4,Orange,Average,?
18372251,?,1,Noida,?,?,?,?,?,?,?,?,2,3.1,Orange,?,8
312369,Yumm Biryani,?,Noida,Shop 18; Ashirwad Complex; Sector 104; Near Sector 110,Sector 110,Sector 110; Noida,?,28.53932095,?,?,?,2,?,?,Average,27
307014,Aureo Dine & Bake House,1,?,Shop 9; Block A-3; Sector 110; Noida,?,Sector 110; Noida,?,?,?,1000,Indian Rupees(Rs.),3,?,Yellow,?,367
18332064,?,?,Noida,?,Sector 110,Sector 110; Noida,77.37825595,?,?,550,?,?,3.8,?,?,99
18216939,?,?,?,?,?,Sector 110; Noida,77.36627284,28.53928884,?,650,Indian Rupees(Rs.),?,3.7,?,?,115
18378014,Mera Vala Dabba,?,?,?,?,Sector 110; Noida,77.366061,28.539277,?,400,Indian Rupees(Rs.),1,?,?,?,18
18157400,Moti Mahal Delux- Legendary Culinary,1,Noida,12-A; Ashirwad Shopping Complex; Sector 104; Near Sector 110; Noida,?,Sector 110; Noida,?,?,North Indian; Mughlai,?,Indian Rupees(Rs.),2,?,Yellow,?,?
18057810,Noshh,1,?,Shop 31; Ashirwaad Complex; Opposite Pathways School; Sector 104 ; Noida,Sector 110,?,77.36621249,?,North Indian,?,?,?,3.6,?,Good,56
18252385,?,1,Noida,?,Sector 110,Sector 110; Noida,?,?,?,?,Indian Rupees(Rs.),?,?,Yellow,Good,108
18421504,The Kebab Company,1,Noida,?,Sector 110,Sector 110; Noida,?,28.53925998,Fast Food; North Indian,?,?,?,3.5,?,?,?
18310503,?,?,Noida,Shop 6; Sunshine Helios; Sector 78; Near; Sector 110; Noida,Sector 110,Sector 110; Noida,?,0,Italian; Pizza,?,?,?,?,White,?,?
18424173,Ahmed's,?,Noida,Main Market; Near ICICI Bank; Sector 110; Noida,Sector 110,?,77.38754611,?,Mughlai,?,Indian Rupees(Rs.),1,0,White,?,?
18233621,Caff? La Poya,?,Noida,7; Ashirwad Complex; Sector 104; Near Sector 110; Noida,Sector 110,Sector 110; Noida,77.36602105,28.539318,?,?,?,?,?,White,Not rated,?
18432230,?,?,Noida,?,Sector 110,?,?,?,North Indian; Mughlai; Chinese,?,Indian Rupees(Rs.),?,?,White,Not rated,1
18409212,?,1,?,?,Sector 110,?,?,28.53954539,North Indian; Mughlai; Chinese; Fast Food,?,Indian Rupees(Rs.),2,0,White,?,1
18219528,Chination,?,?,?,Sector 110,Sector 110; Noida,77.3869852,?,?,700,Indian Rupees(Rs.),?,0,?,Not rated,3
18380150,?,1,?,?,?,Sector 110; Noida,?,?,North Indian; Chinese; Mughlai,500,Indian Rupees(Rs.),2,?,White,?,0
18355013,Haochi,1,?,?,?,?,0,0,Chinese,?,?,2,?,White,?,1
18348609,Lassilo,1,?,?,?,?,?,0,Fast Food,200,?,1,?,?,Not rated,?
18424175,Mittal Bikaneri Sweets,?,Noida,?,Sector 110,?,?,?,?,?,Indian Rupees(Rs.),1,?,White,?,0
313415,?,?,?,?,Sector 110,?,?,28.533164,Bakery; Fast Food; Desserts,350,Indian Rupees(Rs.),1,0,?,Not rated,0
18460286,?,?,Noida,?,Sector 110,Sector 110; Noida,0,?,?,?,Indian Rupees(Rs.),?,?,White,?,0
310762,?,?,Noida,Shop A-79; Opposite Kotak Mahindra Bank; Sector 110; Noida,Sector 110,?,?,?,?,?,?,1,0,White,Not rated,?
18208893,Top Food,1,Noida,?,Sector 110,Sector 110; Noida,?,?,?,300,?,1,?,White,Not rated,?
18478981,?,?,?,?,?,Sector 110; Noida,0,0,?,400,Indian Rupees(Rs.),1,0,?,?,1
18410832,Urban Express,1,?,?,Sector 110,Sector 110; Noida,?,?,North Indian,?,?,?,?,White,Not rated,0
18303715,?,?,Noida,?,Sector 110,Sector 110; Noida,77.37790592,?,?,300,Indian Rupees(Rs.),?,0,White,Not rated,0
4480,?,1,?,?,?,?,77.38758132,28.53420826,Pizza; Fast Food,?,?,?,2.1,Red,?,?
3764,Kamboj's,?,?,?,Sector 110,?,?,28.53210161,?,800,Indian Rupees(Rs.),?,?,?,Poor,?
304636,?,1,?,?,Sector 110,?,77.38736574,?,Italian; Pizza,800,Indian Rupees(Rs.),?,?,Red,Poor,94
307340,?,1,Noida,Plot 7; Block A3; Shramik Kunj; Sector 110; Noida,Sector 110,Sector 110; Noida,77.38739625,?,American; Fast Food; Salad; Healthy Food,?,?,2,?,?,?,51
8237,?,1,?,11; Block A-2; Sector 110; Noida,Sector 110,?,?,28.53309132,?,?,Indian Rupees(Rs.),?,2.4,?,Poor,63
18268724,?,?,?,?,?,?,?,28.53934598,North Indian; Chinese,800,?,2,4,Green,?,175
312463,Aggarwal Kachori Wale,1,?,?,?,?,77.3379637,28.597161,?,?,Indian Rupees(Rs.),1,?,Orange,?,?
309318,Bakes & Cakes,1,Noida,Royal Paradise Hotel; Shop 3 & 4; Y 349C; Near Sabzi Mandi; Sector 12; Noida,?,?,?,28.5968936,?,?,?,1,3,?,Average,?
302518,Burger's Kitchen,?,?,Behind Metro Hospital; X Block Market; Sector 12; Noida,?,Sector 12; Noida,77.3382315,28.5971578,Fast Food,350,?,?,?,?,?,31
8072,Jhatpat Khana,?,?,Y-372; Near City Hospital; Sector 12; Noida,?,?,77.3435377,?,North Indian,?,Indian Rupees(Rs.),1,?,Orange,?,?
5755,Mahi Rasoi,?,?,?,?,?,77.3380039,?,?,?,?,?,2.6,Orange,Average,34
18486840,Night Safari Cafe,1,?,N-199; First Floor; Sector 12; Noida,Sector 12,Sector 12; Noida,?,?,?,?,?,?,?,Orange,Average,4
8074,Saheb's Restaurant,1,?,3; I-25; Sector 12; Noida,?,?,77.3378109,?,?,?,?,?,2.7,Orange,Average,26
307888,Scrummy Bites,?,Noida,Shop 6; N Block; Sector 12; Noida,Sector 12,?,77.3372391,?,North Indian; Chinese,?,?,?,?,?,?,30
834,?,?,Noida,?,?,?,77.3388953,28.5939838,Chinese; Thai,?,?,3,3.7,?,?,1182
18382337,Cream Bell Scoopers,1,Noida,Shop 3; I 25; Near Metro Hospital; Sector 12; Noida,?,Sector 12; Noida,?,?,?,200,?,1,?,White,Not rated,2
18433542,Mayur Kitchen,?,?,Shop 100; Sabzi Mandi; Sector 12; Noida,Sector 12,?,?,28.5972982,?,?,?,2,?,?,?,0
18382335,Raghav Ki Rasoi,1,?,?,?,?,?,?,North Indian; Chinese,350,?,1,?,White,Not rated,0
18264985,Red Chilli,?,Noida,?,Sector 12,Sector 12; Noida,77.3343957,?,North Indian; Chinese; Mughlai,?,?,?,0,White,Not rated,?
18265692,?,1,?,?,?,?,?,?,?,200,Indian Rupees(Rs.),1,?,White,?,?
304937,?,1,?,Shop P 38/7; Sector 12; Noida,?,Sector 12; Noida,77.3395869,?,Mithai; Street Food,150,?,?,0,White,?,3
18489849,Standard Sweets,1,Noida,?,?,Sector 12; Noida,?,28.5969498,?,?,Indian Rupees(Rs.),1,0,White,?,?
18485826,?,?,?,Z Block; Sector 12; Noida,Sector 12,Sector 12; Noida,?,0,North Indian; South Indian,?,Indian Rupees(Rs.),1,?,?,?,0
18489806,The Tasty Corner,1,?,C-block; Shop 31; Sector 12; Noida,Sector 12,Sector 12; Noida,?,?,North Indian; Chinese,300,?,1,?,?,?,?
18381674,The Zaika King,?,Noida,Shop X-1 A; 17; Behind Metro Hospital; Sector 12; Noida,?,?,?,28.597161,?,600,Indian Rupees(Rs.),2,?,White,?,3
18441772,Tiffinhunt,1,Noida,?,?,?,77.3386901,?,North Indian,?,?,?,0,?,Not rated,1
18390891,Top Burger,1,Noida,Shop 3N4; Block Y; Sector 12; Noida,Sector 12,Sector 12; Noida,?,28.5969249,?,200,Indian Rupees(Rs.),?,?,?,?,?
8061,Aggarwal Sweet Shop,?,Noida,?,Sector 12,Sector 12; Noida,?,?,?,?,Indian Rupees(Rs.),1,?,?,Poor,?
308623,Hungry - I,1,?,KO-12; Ground Floor; Near Amity University; Sector 126; Near Sector 125; Noida,?,Sector 125; Noida,?,28.5493465,?,450,Indian Rupees(Rs.),1,?,?,?,?
311013,?,?,Noida,?,Sector 125,Sector 125; Noida,77.3323527,?,?,?,?,?,?,Orange,Average,55
18368015,Caffeinated,1,?,?,Sector 125,Sector 125; Noida,?,?,?,?,?,1,3.9,?,Good,?
18273942,Sam and Scrooge,?,?,F-7; Gopalji Mart; Near Jaypee Hospital; Sector 128; Near Sector 125; Noida,Sector 125,Sector 125; Noida,77.3714268,28.516344,Continental; Mexican; American; Fast Food; Italian; Chinese,550,?,2,?,?,Good,?
18034079,?,1,Noida,A-14; Eco Towers; Sector 125; Noida,Sector 125,Sector 125; Noida,?,28.5445167,?,400,?,1,?,Yellow,?,?
18440413,Hunger's Hub,1,Noida,Opposite HCL; Near Amity University; Sector 125; Noida,?,?,77.3317111,?,?,200,Indian Rupees(Rs.),?,0,White,?,?
18427230,?,?,?,Plot 3 A; Sector 126; Nea; Sector 125; Noida,Sector 125,?,?,28.5472559,Bakery; Fast Food; Chinese,?,?,?,0,?,?,0
18440415,The Flip On Wheel,1,?,?,Sector 125,Sector 125; Noida,?,?,?,400,?,?,0,?,Not rated,1
18446387,Big Biryani,1,Noida,Opposite HCL; Sector 127; Noida,?,?,?,28.5493919,?,?,Indian Rupees(Rs.),?,0,?,Not rated,?
18340903,?,?,Noida,?,Sector 132,Sector 132; Noida,77.4133126,?,?,?,Indian Rupees(Rs.),?,?,Orange,Average,?
18275760,?,?,?,Sector 134; Near Sector 132; Noida,?,?,0,0,North Indian; Mughlai; Fast Food,450,Indian Rupees(Rs.),1,?,?,?,?
18357548,Book Food Kitchen,1,Noida,?,Sector 132,?,77.40612611,28.5131767,?,?,Indian Rupees(Rs.),?,?,Orange,?,?
18381249,Breaktym,?,Noida,Opposite Gulshan Vivante Entry Gate; Sector 137; Near Sector 132; Noida,?,?,77.407635,?,North Indian; Mughlai,?,?,1,2.5,Orange,?,?
18307266,Chaska By Taste,1,?,?,?,?,77.4132229,28.5070787,?,600,Indian Rupees(Rs.),2,2.9,?,?,4
18112492,Domino's Pizza,?,?,?,?,?,77.377632,?,?,?,Indian Rupees(Rs.),?,2.5,Orange,Average,?
18445768,Grill King,1,?,Shop 2; Pavilion Arcade; Jaypee Wish Town. Sector 128; Near; Sector 132; Noida,?,?,0,?,North Indian; Chinese,?,Indian Rupees(Rs.),?,3,?,Average,?
18393840,?,1,?,Advant Towers; Sector 142; Near Sector 132; Noida,Sector 132,?,77.4102187,28.5007418,?,?,?,3,?,Orange,?,7
18276998,?,?,Noida,Near Genpact & Unitech Infospace; Sector 135; Near Sector 132; Noida,?,Sector 132; Noida,77.4027519,28.5003041,North Indian,?,Indian Rupees(Rs.),?,?,?,?,?
300988,?,1,?,Opposite MetLife Building; Sector 135; Near Sector 132; Noida,?,Sector 132; Noida,77.40179,?,Fast Food,?,?,?,?,Orange,Average,?
18292443,SnacksWale.com,1,Noida,Shop 16; Ground Floor; Paras Tiera; Sector 137; Near Sector 132; Noida,Sector 132,Sector 132; Noida,?,?,?,400,?,?,?,Orange,?,?
18204456,Subway,?,Noida,?,Sector 132,Sector 132; Noida,77.4097048,?,American; Fast Food; Salad; Healthy Food,500,?,2,2.6,Orange,Average,?
